2.457843595595439430e+06 1.147926600231351024e+01 1.994218810084076032e-01 3.027974198823560670e+00 1.133741594941224673e-01 -9.935523639743409907e-01 -1.511539723716806005e-01 0.000000000000000000e+00 5.000000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457843771766489837e+06 1.315895281381630966e+01 2.009206009206581101e-01 3.016370403220442586e+00 1.248952466022545116e-01 -9.921699337190993395e-01 -1.434361968038020962e-01 0.000000000000000000e+00 5.100000000000000000e+01 4.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457843845778444782e+06 1.411984692609411951e+01 1.982330908150123916e-01 3.011479782427997076e+00 1.297460605366306530e-01 -9.915472554423339080e-01 -1.401631611299037072e-01 0.000000000000000000e+00 5.200000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457854777832307387e+06 1.028710007539674649e+02 2.000551401871032697e-01 2.247599156775662355e+00 7.795790994002819163e-01 -6.263037823438760698e-01 4.524329256097596175e-01 0.000000000000000000e+00 5.300000000000000000e+01 6.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457854851845064200e+06 1.032163003252383504e+02 1.992694003545354975e-01 2.242993640939817901e+00 7.824552734667592491e-01 -6.227067889657691424e-01 4.560785722943961895e-01 0.000000000000000000e+00 5.400000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.457892081734092906e+06 -6.878651296750354049e+01 1.981851748495463139e-01 -2.696392522477409681e+00 -4.306385121557690376e-01 -9.025244993063986643e-01 -7.164699741894068330e-01 0.000000000000000000e+00 5.500000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458033804452595767e+06 -1.025005933181058708e+02 1.995651155696690493e-01 -7.235510047739893702e-01 -6.620501747985643171e-01 7.494595159507886351e-01 2.989863403531031749e-01 0.000000000000000000e+00 5.600000000000000000e+01 7.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458033878454568330e+06 -1.021598367048996039e+02 1.991463852978525573e-01 -7.192031253905545318e-01 -6.587853677804534902e-01 7.523309372864926958e-01 2.961559112921263170e-01 0.000000000000000000e+00 5.700000000000000000e+01 6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458049807616100181e+06 3.895317909919734234e+01 1.995229025592566152e-01 3.494429428783851765e-01 3.423744700202127067e-01 9.395635807535211992e-01 -5.810848797706045232e-01 0.000000000000000000e+00 5.800000000000000000e+01 3.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458049881616618950e+06 3.964279807224389884e+01 1.999161555178553262e-01 3.530442031267946867e-01 3.457558555429614544e-01 9.383245112208008498e-01 -5.839999627964724827e-01 0.000000000000000000e+00 5.900000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458082783421296161e+06 -1.411746154104380366e+02 1.982175196898422476e-01 -1.111850666819935274e+00 -8.965200716563515027e-01 4.430031163742421119e-01 6.930544237234527172e-01 0.000000000000000000e+00 6.000000000000000000e+01 7.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458082857420842163e+06 -1.412577543067133945e+02 1.993207192018114915e-01 -1.112860997923999395e+00 -8.969671938379931708e-01 4.420971083126374879e-01 6.936042027280272526e-01 0.000000000000000000e+00 6.100000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458216566185546573e+06 -4.157763026851500143e+01 1.975344936857351963e-01 -2.965981256034048386e+00 -1.747101644136337395e-01 -9.846199055729886185e-01 -3.903916319231893750e-01 0.000000000000000000e+00 6.200000000000000000e+01 2.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458216640198695008e+06 -4.087887701539897023e+01 1.993531626871991036e-01 -2.969892787083340480e+00 -1.708574663646532099e-01 -9.852957556934117678e-01 -3.880031892276151750e-01 0.000000000000000000e+00 6.300000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458236144205862656e+06 2.060643249118733422e+02 1.985504996818928114e-01 2.072482185454014747e+00 8.767730714806436509e-01 -4.809043367722920514e-01 6.482710436639460561e-01 0.000000000000000000e+00 6.400000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458268057564414572e+06 -1.019294755156839045e+02 1.989153454157132628e-01 -2.726493805503914292e+00 -4.032803859123436641e-01 -9.150764614710571454e-01 -6.789876089384410118e-01 0.000000000000000000e+00 6.500000000000000000e+01 2.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
